date,workerid,amount
Sat Jul 21 09:30:52 PDT 2018,A1KS9OHP5553CF,0.4
Sat Jul 21 09:31:49 PDT 2018,A17DXR1QC8GWL8,0.4
Sat Jul 21 09:32:40 PDT 2018,A36PRTZFECB76C,0.4
Sat Jul 21 09:32:41 PDT 2018,A217M5CHYXKABY,0.4
Sat Jul 21 09:34:46 PDT 2018,A3RS7UCO7CQ74R,0.4
Sat Jul 21 09:35:15 PDT 2018,A10F0OVV7A0U74,0.4
Sat Jul 21 09:35:54 PDT 2018,AY6KUWT4PBW0X,0.4
Sat Jul 21 09:41:34 PDT 2018,AURYD2FH3FUOQ,0.4
Sat Jul 21 11:26:41 PDT 2018,A3UF57FNNCJPN3,0.4
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
